timee,timee,timee,B线润叶加水流量 ,B线润叶回风温度蒸汽阀开度,B线润叶注入蒸汽流量,B线润叶前温度仪实际值, B线润叶回风温度,,B线加料入口蒸汽阀门开度,叶片B线TBL注入蒸汽流量实际值,B线加料加水瞬时流量,叶片B加料机出口温度[℃],,燃烧炉出口工艺气温度实际值,风选出口水分仪水分实际值
2021/1/20 10:09,2021/1/19 16:30,2021/1/19 21:17,153.9397888,34,279.2301025,14.3807869,55.060112,,36.60691833,0.611690164,12.00387001,44.92477036,,157.3020172,-0.636288345
2021/1/20 10:10,2021/1/19 16:31,2021/1/19 21:18,153.7956085,34,278.7193298,15.59606457,55.06156921,,36.60691833,0.611690164,12.1614399,45.19097137,,157.158432,-0.635977566
2021/1/20 10:11,2021/1/19 16:32,2021/1/19 21:19,153.8148499,34,278.6007385,15.56713009,55.06242371,,36.60691833,0.611690164,12.29862022,44.64699173,,157.0207367,-0.635838747
2021/1/20 10:12,2021/1/19 16:33,2021/1/19 21:21,154.1386719,34,278.606842,15.3067131,55.04740143,,36.60691833,0.611690164,11.99524975,45.61342621,,156.7717743,-0.634400725
2021/1/20 10:13,2021/1/19 16:34,2021/1/19 21:22,153.9661865,34,279.0317078,15.42245293,55.03975677,,36.60691833,0.611690164,12.07164955,45.4919014,,156.6273956,-0.634755671
2021/1/20 10:14,2021/1/19 16:35,2021/1/19 21:23,154.2949219,34,279.7824707,15.76967525,55.0380249,,36.60691833,0.611690164,12.06445026,45.29513931,,156.5378265,-0.635151088
2021/1/20 10:15,2021/1/19 16:36,2021/1/19 21:24,153.8448944,34,278.9309082,15.76967525,55.0229187,,36.55033875,0.611690164,12.27923012,45.47454071,,156.4291077,-0.635347247
2021/1/20 10:16,2021/1/19 16:37,2021/1/19 21:25,154.0074768,34,278.6776733,15.76967525,55.01590729,,36.55033875,0.611690164,12.14352989,45.83911896,,156.3681793,-0.635112882
2021/1/20 10:17,2021/1/19 16:38,2021/1/19 21:26,153.6999817,34,277.8084412,15.625,55.01242447,,36.55033875,0.611690164,12.14006042,45.2893486,,156.3024445,-0.635140657
2021/1/20 10:18,2021/1/19 16:39,2021/1/19 21:27,153.8684692,34,277.0270996,15.53819466,55.00147629,,36.55033875,0.611690164,12.15892982,45.81018448,,156.3009796,-0.635063469
2021/1/20 10:19,2021/1/19 16:40,2021/1/19 21:28,153.6906433,34,276.6745911,14.81481457,55.00085068,,36.55033875,0.611690164,12.12652016,45.30092621,,156.3702087,-0.635727763
2021/1/20 10:21,2021/1/19 16:41,2021/1/19 21:30,154.4416199,34,276.686676,15.65393543,54.97738266,,36.55033875,0.611690164,12.09173012,45.48611069,,156.4839325,-0.633141875
2021/1/20 10:22,2021/1/19 16:42,2021/1/19 21:31,153.7038269,34,276.5293274,15.74073982,54.96357346,,36.64865875,0.611690164,12.04977036,45.15625,,156.4999847,-0.632215738
2021/1/20 10:23,2021/1/19 16:43,2021/1/19 21:32,154.6068115,34,276.8051147,14.84375,54.95426178,,36.64865875,0.611690164,11.89618015,45.28356552,,156.4206238,-0.632254124
2021/1/20 10:24,2021/1/19 16:44,2021/1/19 21:33,153.6845398,34,277.0230408,15.71180534,54.94213104,,36.64865875,0.611690164,10.33176041,45.34722137,,156.3124542,-0.633866549
2021/1/20 10:25,2021/1/19 16:45,2021/1/19 21:34,153.9225311,34,277.9325867,15.76967525,54.9412384,,36.64865875,0.611690164,9.715883255,44.97106552,,156.2018738,-0.632643521
2021/1/20 10:26,2021/1/19 16:46,2021/1/19 21:35,153.9951782,34,278.3089294,15.79861069,54.93569565,,36.64865875,0.611690164,9.282649994,45.36458588,,156.1994171,-0.632850468
2021/1/20 10:27,2021/1/19 16:47,2021/1/19 21:36,153.6522064,34,277.8075562,15.74073982,54.91601181,,36.64865875,0.611690164,9.053602219,45.09838104,,156.3659973,-0.633094728
2021/1/20 10:28,2021/1/19 16:48,2021/1/19 21:37,153.8192749,34,277.7391052,15.74073982,54.9053688,,36.63820648,0.611690164,8.948552132,45.32407379,,156.4878693,-0.632734716
2021/1/20 10:29,2021/1/19 16:49,2021/1/19 21:39,153.9425812,34,278.4513245,15.59606457,54.89909363,,36.63820648,0.611690164,9.00675106,45.23147964,,156.425354,-0.632781208
2021/1/20 11:12,2021/1/19 16:50,2021/1/19 21:40,153.8212433,34,289.6979675,15.42245293,54.90735626,,36.63820648,0.611690164,9.171962738,44.84954071,,156.4006195,-0.63313961
2021/1/20 11:13,2021/1/19 16:51,2021/1/19 21:41,154.0209961,34,289.835907,15.45138931,54.92206192,,36.63820648,0.611690164,9.070062637,44.67592621,,156.4632263,-0.634988427
